2024-03-21T00:00:00	0.227259738836022	0.8662357634511	0.437203285552653	-0.0827157803834228
2024-03-21T00:00:00	0.227671663936636	0.866495369049854	0.436721243882049	-0.0813999017050746
2024-03-21T00:00:01	0.227199648923842	0.866598455567312	0.436985551298237	-0.0801939168129932
2024-03-21T00:00:02	0.225520546799187	0.866496418794946	0.438244085531625	-0.0791616111728336
2024-03-21T00:00:04	0.222574088895843	0.86619084124836	0.440491293698331	-0.0783684991920479
2024-03-21T00:00:05	0.218314234602193	0.865671737657661	0.443715639059115	-0.0778958872161099
2024-03-21T00:00:06	0.212726384056444	0.864913365517443	0.447899496698465	-0.0778357021733813
2024-03-21T00:00:07	0.205829828322888	0.863872658083811	0.453022019738563	-0.0782889648659052
2024-03-21T00:00:07	0.19767615737807	0.862488402664301	0.45906343381172	-0.079364071284273
2024-03-21T00:00:08	0.188358503648066	0.860679785170411	0.466008144682985	-0.0811652055476904
2024-03-21T00:00:09	0.178019079321132	0.85834638401065	0.473848242228482	-0.0837767019551125
2024-03-21T00:00:10	0.166852596162814	0.85537051829038	0.482586822924171	-0.0872436011024869
2024-03-21T00:00:12	0.155454487531658	0.851657862141026	0.491989384545313	-0.0919740922997932
2024-03-21T00:00:13	0.145207629073396	0.847128127705425	0.501774412339742	-0.0975249651642622
2024-03-21T00:00:14	0.136660665732894	0.841757912708417	0.511904282709246	-0.103544599946807
2024-03-21T00:00:14	0.129908378695363	0.835577368060477	0.522405511758641	-0.109666569263661
2024-03-21T00:00:15	0.124959066672454	0.828638434780249	0.533290823583426	-0.115518282288989
2024-03-21T00:00:16	0.12173379785268	0.8210102853498	0.544558883756981	-0.120741939406134
2024-03-21T00:00:17	0.120066403285046	0.812775217538206	0.556193667147911	-0.125016435649374
2024-03-21T00:00:19	0.119709600222388	0.80402398917165	0.568164616773085	-0.128078119513819
2024-03-21T00:00:20	0.12034716794475	0.794850888522173	0.580427826103712	-0.129738825598618
2024-03-21T00:00:21	0.121611530309155	0.785348814923415	0.592928276553848	-0.129899705377405
2024-03-21T00:00:22	0.123105635587308	0.775604581227824	0.605602965122208	-0.128559654247537
2024-03-21T00:00:22	0.124427685457237	0.765694594501209	0.618384596872244	-0.125817444714701
2024-03-21T00:00:23	0.125197010731405	0.755681046146705	0.631205420406279	-0.121867067939927
2024-03-21T00:00:24	0.125079235312787	0.74560875898469	0.644000751256523	-0.116986306035851
2024-03-21T00:00:26	0.12380890069178	0.735502877077395	0.656711798427434	-0.111519001639062
2024-03-21T00:00:27	0.121207833272847	0.725367585879975	0.66928759990761	-0.105851949050878
2024-03-21T00:00:28	0.117197786785247	0.71518608947549	0.681686018259979	-0.100387791599632
2024-03-21T00:00:29	0.111806237507724	0.704922025883497	0.693873950204492	-0.0955156736158356
2024-03-21T00:00:29	0.105164615760961	0.694522400506447	0.70582705205075	-0.0915817196822549
2024-03-21T00:00:30	0.0973878494534728	0.683970297748553	0.717479983056807	-0.0890096202069618
2024-03-21T00:00:31	0.0886955366197015	0.673235058819472	0.728784830110111	-0.088092728198541
2024-03-21T00:00:32	0.0794510342594126	0.662251384843422	0.739730421925173	-0.0889355907749269
2024-03-21T00:00:34	0.0700717942853139	0.650947278632701	0.750322885079462	-0.0915049299893181
2024-03-21T00:00:35	0.0609774397360355	0.639258311307169	0.760580659015321	-0.0956432140811099
2024-03-21T00:00:36	0.0525575491068739	0.62713357001943	0.770535173854571	-0.101077867208746
2024-03-21T00:00:37	0.0451389728875455	0.614540831826149	0.780230019425878	-0.107439080095541
2024-03-21T00:00:37	0.0389611658120868	0.601470307244688	0.789717529896942	-0.114287882275492
2024-03-21T00:00:38	0.034158973245127	0.587936642384114	0.79905356189141	-0.12114897571826
2024-03-21T00:00:39	0.0307542037395752	0.573978933477201	0.808291110636116	-0.127545455988658
2024-03-21T00:00:41	0.028656406849394	0.559658780241434	0.81747367110388	-0.133032541496799
2024-03-21T00:00:42	0.0276723021795008	0.545056580530218	0.826629355001359	-0.137227829403625
2024-03-21T00:00:43	0.027522599215012	0.530266405135328	0.835766677039476	-0.139836002759293
2024-03-21T00:00:44	0.0278644039893346	0.515389886988218	0.844872633082649	-0.140666532084156
2024-03-21T00:00:44	0.0283171225483694	0.500529571913299	0.853913322360188	-0.139643568081941
2024-03-21T00:00:45	0.0284896952372052	0.48578215324308	0.86283697765457	-0.136807846440676
2024-03-21T00:00:46	0.0280071548548288	0.47123198337379	0.871578930334753	-0.13231094179647
2024-03-21T00:00:47	0.0265347653470397	0.456945226236028	0.880067805622004	-0.12640262637997
2024-03-21T00:00:49	0.0237983027402407	0.442965021450104	0.888232117506974	-0.119412461608789
2024-03-21T00:00:50	0.0195994115506662	0.429308014581628	0.896006459218437	-0.111726974011148
2024-03-21T00:00:51	0.0138258857074116	0.415962727814111	0.903336691230576	-0.10376259552673
2024-03-21T00:00:51	0.00645809614322541	0.402890633808936	0.91018389670468	-0.0959307268956248
2024-03-21T00:00:52	-0.0024360176678833	0.390028890360182	0.916525823064117	-0.0886112078631722
2024-03-21T00:00:53	-0.0127131711860688	0.377294141801628	0.922356397770338	-0.082135140668863
2024-03-21T00:00:54	-0.0241681492170387	0.36458854431257	0.927684367712623	-0.0767646261053587
2024-03-21T00:00:56	-0.0365511927477776	0.351807079594388	0.932530876065461	-0.0726770544296261
2024-03-21T00:00:57	-0.0495881821165576	0.338845519467137	0.936926375285957	-0.0699549385314523
2024-03-21T00:00:58	-0.0630021514574911	0.325608375593444	0.940907241852374	-0.0685818991052624
